Date,DIA_adj_close,DIA_ret,QQQ_adj_close,QQQ_ret,SPY_adj_close,SPY_ret
2010-01-04,74.84889221191406,,40.34159469604492,,85.02796173095703,
2010-01-05,74.72843170166016,-0.0016093826734649985,40.34159469604492,0.0,85.2530517578125,0.002647247120514118
2010-01-06,74.77803802490234,0.0006638212807708044,40.0982551574707,-0.006031976187547139,85.3130874633789,0.000704205941354008
2010-01-07,75.04727172851562,0.003600438186458277,40.124332427978516,0.0006503342952306479,85.6731948852539,0.004221010311338036
2010-01-08,75.16765594482422,0.0016041118289293887,40.454551696777344,0.008229900631781417,85.95828247070312,0.0033276170665872407
2010-01-11,75.47224426269531,0.0040521194128320115,40.28944396972656,-0.004081313971498912,86.07832336425781,0.0013965017692809667
2010-01-12,75.18888092041016,-0.0037545371156428864,39.785400390625,-0.012510561810689214,85.27555847167969,-0.009325981980167763
2010-01-13,75.62104034423828,0.005747650696990458,40.28076171875,0.012450831794110329,85.99579620361328,0.00844600428120068
2010-01-14,75.81937408447266,0.002622732236048808,40.31550216674805,0.0008624575731861484,86.22837829589844,0.002704575136841303
2010-01-15,75.0967788696289,-0.009530482460046175,39.84624481201172,-0.01163962569027277,85.26053619384766,-0.011224171452344445
2010-01-19,75.91845703125,0.010941589958839204,40.489322662353516,0.016138982566004323,86.32593536376953,0.012495806588637803
2010-01-20,75.1038589477539,-0.010729908316771786,39.907047271728516,-0.01438096150633783,85.44808959960938,-0.010168969041122966
2010-01-21,73.46752166748047,-0.021787659158922335,39.53337097167969,-0.009363666960986894,83.80500793457031,-0.019229004097554125
2010-01-22,71.99400329589844,-0.020056731711344367,38.37752151489258,-0.02923731086871184,81.93685150146484,-0.02229170402995495
2010-01-25,72.1923828125,0.0027555005628205897,38.50788879394531,0.0033969697340185956,82.35699462890625,0.005127645494578115
2010-01-26,72.17113494873047,-0.0002943227933717152,38.54262924194336,0.0009021644417834818,82.01187896728516,-0.004190483919139565
2010-01-27,72.46866607666016,0.004122577927325732,38.84681701660156,0.007892242450527442,82.4020004272461,0.0047568896710263875
2010-01-28,71.68942260742188,-0.010752833071523193,37.847415924072266,-0.02572671763820944,81.4566879272461,-0.011471960572542517
2010-01-29,71.22900390625,-0.006422407719659962,37.18693161010742,-0.017451239347221925,80.57138061523438,-0.010868442291717573
2010-02-01,72.14276885986328,0.012828551622257045,37.59538269042969,0.010983726342488787,81.82431030273438,0.01555055502254965
2010-02-02,72.8795166015625,0.010212357431558239,37.93431091308594,0.009015155543090847,82.8146743774414,0.012103543201804845
2010-02-03,72.7024154663086,-0.0024300536489851865,38.14287567138672,0.00549805053210628,82.4020004272461,-0.004983101766656506
2010-02-04,70.8676986694336,-0.02523598129590665,37.0391845703125,-0.02893570769500642,79.8586196899414,-0.03086552176060675
2010-02-05,70.95272827148438,0.001199835801743765,37.35203552246094,0.008446485952047444,80.0236587524414,0.0020666405597891124
2010-02-08,70.28680419921875,-0.009385461115992921,37.0826416015625,-0.007212295585241724,79.44596099853516,-0.0072190869914283695
2010-02-09,71.29981231689453,0.014412493628313872,37.46501159667969,0.01031129333302605,80.44381713867188,0.012560187171190673
2010-02-10,71.20767974853516,-0.001292185285844627,37.386802673339844,-0.002087518994569715,80.28624725341797,-0.0019587569419073914
2010-02-11,71.95857238769531,0.010545107519468022,37.951698303222656,0.01510949290899477,81.12653350830078,0.010466129426008663
2010-02-12,71.7389907836914,-0.0030515002829802906,38.029903411865234,0.002060648459464076,81.05902862548828,-0.0008320937662841255
2010-02-16,72.82994842529297,0.015207317940825638,38.516571044921875,0.012796972629302017,82.33448791503906,0.015734944165735065
2010-02-17,73.23369598388672,0.005543702382377891,38.73383712768555,0.005640846961955104,82.72460174560547,0.0047381582183272375
2010-02-18,73.79332733154297,0.007641719295164107,38.977176666259766,0.006282350436184636,83.21231842041016,0.005895666639828878
2010-02-19,73.85368347167969,0.0008179078287871011,38.95979690551758,-0.00044589583517040676,83.38485717773438,0.002073476146314146
2010-02-22,73.74717712402344,-0.0014421264133304135,38.881591796875,-0.002007328447636292,83.3998794555664,0.00018015594606124452
2010-02-23,73.05830383300781,-0.009341012332677145,38.37752151489258,-0.01296423985457651,82.38701629638672,-0.012144659750009779
2010-02-24,73.64774322509766,0.008068068394212258,38.76859664916992,0.010190213407230697,83.14478302001953,0.009197647368448747
2010-02-25,73.3636703491211,-0.0038571837172025614,38.7598991394043,-0.0002243441991035544,83.0322265625,-0.0013537404685081134
2010-02-26,73.3636703491211,0.0,38.898963928222656,0.0035878521850172262,83.08473205566406,0.0006323507791825556
2010-03-01,73.8750228881836,0.006970105729839915,39.463844299316406,0.014521733075875343,83.94757080078125,0.010385045769168766
2010-03-02,73.86790466308594,-9.6354963008638e-05,39.585506439208984,0.003082876036349269,84.1801528930664,0.0027705636990629223
2010-03-03,73.92474365234375,0.0007694680053138558,39.62896728515625,0.0010978979393381216,84.25521087646484,0.000891635151741621
2010-03-04,74.21588134765625,0.003938298341373603,39.75932312011719,0.003289407821883028,84.51026916503906,0.0030272108504740824
2010-03-05,75.11076354980469,0.012057826248218495,40.35897445678711,0.015082030819747905,85.71819305419922,0.01429322023340407
2010-03-08,74.99003601074219,-0.0016073267446209405,40.43717956542969,0.0019377377570957144,85.73320007324219,0.00017507390797977251
2010-03-09,75.07522583007812,0.0011360151810533292,40.66315460205078,0.005588298665970326,85.87577056884766,0.0016629554884650677
2010-03-10,75.11785888671875,0.0005678711741357034,40.9933967590332,0.008121410161467502,86.2583999633789,0.004455615268389224
2010-03-11,75.48009490966797,0.004822235728197288,41.14981460571289,0.0038156839648868512,86.61853790283203,0.004175105724266048
2010-03-12,75.57950592041016,0.0013170493606446954,41.15851593017578,0.0002114547670812872,86.62601470947266,8.631878142550953e-05
2010-03-15,75.68603515625,0.0014094989712161166,41.05420684814453,-0.002534325635263568,86.64855194091797,0.00026016701242581597
2010-03-16,76.04114532470703,0.004691884939195479,41.314945220947266,0.006351075634396741,87.33878326416016,0.007965872571221055
2010-03-17,76.36071014404297,0.00420252506680896,41.42790985107422,0.0027342316327139127,87.8564682006836,0.005927320225628474
2010-03-18,76.66610717773438,0.003999400124950592,41.56696701049805,0.0033566057260361326,87.81145477294922,-0.0005123518923109138
2010-03-19,76.37934875488281,-0.0037403545505027003,41.3155403137207,-0.006048714035687186,87.36697387695312,-0.005061764403577751
2010-03-22,76.69955444335938,0.004192307131397177,41.68962478637695,0.009054328463714123,87.83404541015625,0.00534608802933878
2010-03-23,77.46806335449219,0.010019731101571505,41.976722717285156,0.006886555884811463,88.45179748535156,0.007033173438734552
2010-03-24,77.13361358642578,-0.004317259959578101,41.77662658691406,-0.004766835460661145,88.02239227294922,-0.004854680454328353
2010-03-25,77.16206359863281,0.00036884065045339476,41.71573257446289,-0.001457609611548838,87.87925720214844,-0.0016261211165101708
2010-03-26,77.15496063232422,-9.205257061994931e-05,41.759220123291016,0.0010424735739806845,87.8265380859375,-0.0005999039806363626
2010-03-29,77.50361633300781,0.00451890193224358,41.9593391418457,0.004792211587377526,88.38401794433594,0.006347510337398887
2010-03-30,77.65308380126953,0.0019285225042855458,42.0985221862793,0.0033170933403665614,88.44429779052734,0.0006820220170276059
2010-03-31,77.28308868408203,-0.00476471891489072,41.89841079711914,-0.0047534065037887485,88.14295196533203,-0.003407182065134684
2010-04-01,77.75981903076172,0.006168624401497125,41.89841079711914,0.0,88.74564361572266,0.006837661287174335
2010-04-05,78.08001708984375,0.004117782976775786,42.289913177490234,0.009344086635334037,89.4688491821289,0.00814919512599177
2010-04-06,78.07289123535156,-9.12634853036387e-05,42.41170120239258,0.002879836248213641,89.67977142333984,0.0023574936208419217
2010-04-07,77.59613037109375,-0.006106612125079569,42.30731201171875,-0.0024613299564587576,89.16748046875,-0.0057124471489956585
2010-04-08,77.82386016845703,0.0029348086853582256,42.403011322021484,0.002262004030797904,89.47637939453125,0.003464255400706495
2010-04-09,78.31482696533203,0.006308692421736151,42.655296325683594,0.005949695453140835,90.06401824951172,0.0065675305478039014
2010-04-12,78.40019226074219,0.001090027249220027,42.69010925292969,0.0008161454788706557,90.2071304321289,0.0015890050810380973
2010-04-13,78.44998931884766,0.0006351649998490583,42.90760040283203,0.005094649643873073,90.27494049072266,0.0007517150614249068
2010-04-14,79.18999481201172,0.009432831025080635,43.4208869934082,0.011962603029702201,91.29946899414062,0.01134898010288099
2010-04-15,79.38217163085938,0.0024267815562288853,43.612281799316406,0.004407897193285271,91.37480926513672,0.0008251994433936538
2010-04-16,78.46418762207031,-0.011564108034960885,43.09029769897461,-0.011968740886884266,89.92083740234375,-0.0159121739841237
2010-04-19,78.9341812133789,0.005989912156771027,43.06421661376953,-0.0006052658393608246,90.25987243652344,0.0037703722960531483
2010-04-20,79.119384765625,0.002346303583557141,43.28172302246094,0.005050745741926654,91.0659408569336,0.008930529133829967
2010-04-21,79.16215515136719,0.0005405803630662565,43.525291442871094,0.005627512109066313,90.90020751953125,-0.0018199267019347598
2010-04-22,79.29740142822266,0.0017084713850559208,43.76888656616211,0.0055966339389306174,91.17144775390625,0.0029839341600701452
2010-04-23,79.73184204101562,0.005478623573638819,43.95159912109375,0.004174484874214235,91.76657104492188,0.006527518271093102
2010-04-26,79.81727600097656,0.001071516194458333,43.855899810791016,-0.002177379485990172,91.42003631591797,-0.00377626324115643
2010-04-27,78.24346160888672,-0.01971771615045581,42.92500305175781,-0.021226260618284032,89.25789642333984,-0.023650612925884995
2010-04-28,78.72775268554688,0.006189540527756332,42.951107025146484,0.0006081297969202648,89.93594360351562,0.007596495182452978
2010-04-29,79.53956604003906,0.010311654109253166,43.699302673339844,0.01741970580072172,91.05087280273438,0.012396925573316286
2010-04-30,78.4072265625,-0.01423617872102867,42.83802795410156,-0.019709118144892734,89.50650024414062,-0.01696164474930073
2010-05-03,79.43268585205078,0.013078632346896768,43.43830490112305,0.01401271196854914,90.66667175292969,0.01296186875394012
2010-05-04,77.88023376464844,-0.019544247695386985,42.13331985473633,-0.03004226452568093,88.53467559814453,-0.023514662152758103
2010-05-05,77.48146057128906,-0.0051203389368918995,41.915828704833984,-0.00516197514585115,88.00730895996094,-0.005956611176589077
2010-05-06,74.9604721069336,-0.03253666678154521,40.5151481628418,-0.033416506013888125,85.08429718017578,-0.033213284377493935
2010-05-07,73.90642547607422,-0.014061365960392314,39.5059700012207,-0.024908662744238863,83.81865692138672,-0.014875133258830608
2010-05-10,76.91171264648438,0.040663408506788956,41.55913162231445,0.051970920370523865,87.51009368896484,0.044040753015647915
2010-05-11,76.67672729492188,-0.0030552609411076403,41.515625,-0.001046860716673259,87.2614974975586,-0.002840771629040062
2010-05-12,77.80902099609375,0.014767110453433041,42.29861068725586,0.018860024081435833,88.48191833496094,0.013985788376328134
2010-05-13,76.98287963867188,-0.010617552397470087,41.62871551513672,-0.01583728546245078,87.38203430175781,-0.012430607901598112
2010-05-14,75.85063934326172,-0.014707689563243864,40.82834243774414,-0.019226465853877994,85.79998016357422,-0.01810502754742771
2010-05-17,75.85772705078125,9.344295026258997e-05,40.95884704589844,0.003196421906015212,85.84519958496094,0.000527033005141897
2010-05-18,75.05305480957031,-0.010607650301363125,40.39336013793945,-0.01380622133541265,84.67749786376953,-0.013602411396757663
2010-05-19,74.61146545410156,-0.005883695961332647,40.07146453857422,-0.007969022588514396,84.1953353881836,-0.0056941039561849704
2010-05-20,72.0049819946289,-0.03493408745705551,38.583797454833984,-0.03712534844610316,81.01615142822266,-0.037759621068118254
2010-05-21,72.79922485351562,0.011030387577153578,39.010101318359375,0.011048779323093338,82.19892883300781,0.014599279081197292
2010-05-24,71.96993255615234,-0.01139149900334735,38.85348129272461,-0.004014858212148642,81.14421081542969,-0.012831286642686623
2010-05-25,71.81272888183594,-0.0021842965351364096,38.888282775878906,0.0008957108088230026,81.22709655761719,0.0010214621764703669
2010-05-26,71.25518798828125,-0.007763817114819438,38.45327377319336,-0.01118612012756115,80.7374038696289,-0.006028686346568168
2010-05-27,73.42826080322266,0.0304970469700927,39.906150817871094,0.0377829220275796,83.44197082519531,0.03349831460934283
2010-05-28,72.53479766845703,-0.012167837355701261,39.671268463134766,-0.005885868466951716,82.3947982788086,-0.012549710128257452
2010-06-01,71.71269989013672,-0.011333839822342484,39.305877685546875,-0.009210463686772141,81.00863647460938,-0.016823414015878835
2010-06-02,73.34962463378906,0.022826148592370643,40.23674774169922,0.023682718996874907,83.11802673339844,0.02603907867836064
2010-06-03,73.4068374633789,0.0007800016683860989,40.619544982910156,0.009513622812368228,83.40426635742188,0.0034437730931888844
2010-06-04,71.08358001708984,-0.0316490605857811,39.227577209472656,-0.03426842358827853,80.4737319946289,-0.0351365042914521
2010-06-07,70.24725341796875,-0.01176539784462216,38.514190673828125,-0.018185842368879768,79.47177124023438,-0.012450780267794781
2010-06-08,71.08358001708984,0.011905470440886523,38.444583892822266,-0.001807302186234483,80.32308959960938,0.010712210714437953
2010-06-09,70.87626647949219,-0.002916475753582115,38.12269592285156,-0.00837277809711967,79.89366149902344,-0.005346259745815707
2010-06-10,72.82781219482422,0.02753454452763404,39.210174560546875,0.028525753789711672,82.22908020019531,0.029231589306999206
2010-06-11,73.13520050048828,0.004220754357439072,39.58426284790039,0.009540592245409707,82.62837219238281,0.004855848943164487
2010-06-14,73.013671875,-0.0016616981242496554,39.57558059692383,-0.00021933592675260627,82.50027465820312,-0.00155028509918409
2010-06-15,74.46479797363281,0.01987471745178282,40.63694763183594,0.02681873566738302,84.3761215209961,0.022737462033484812
2010-06-16,74.55060577392578,0.0011523270408031472,40.802249908447266,0.00406778279975506,84.34603118896484,-0.0003566214171596416
2010-06-17,74.7435531616211,0.0025881397701907893,40.93274688720703,0.0031982789932558653,84.48160552978516,0.001607358863354058
2010-06-18,74.82955169677734,0.0011505813079328853,40.96673583984375,0.0008303609022473069,84.57319641113281,0.0010841517602948603
2010-06-21,74.80084228515625,-0.0003836640868494223,40.618099212646484,-0.008510236904405444,84.33097839355469,-0.002864004529291253
2010-06-22,73.71233367919922,-0.014552090226570114,40.30429458618164,-0.0077257339104420675,82.9382095336914,-0.016515506951235936
2010-06-23,73.75528717041016,0.0005827178311552661,40.13867950439453,-0.004109117489526581,82.68086242675781,-0.0031028775323278524
